Employee_ID,Department,Job_Role,Experience_Level,Region,AI_Tool_Used,Daily_AI_Usage_Minutes,Use_Case,Prompt_Complexity,Tasks_Completed_Per_Day,Avg_Task_Time_Before_AI,Avg_Task_Time_After_AI,Productivity_Improvement_%,Revenue_Impact_USD,Cost_Savings_USD,Error_Rate_Reduction_%,Decision_Speed_Improvement_%,Adoption_Level,Satisfaction_Score,Training_Hours,AI_Trust_Level,Date,Month,Quarter
EMP1248,IT,DevOps Engineer,Senior,India,ChatGPT,58.9,Coding,Medium,8.2,94.5,66.5,29.63,8266.26,3131.24,29.15,26.94,High,7.8,5.3,High,2024-07-16,July,Q3
EMP1249,Operations,Supply Chain Analyst,Senior,APAC,OpenAI API,51.7,Content Creation,Medium,6.2,69.8,53.1,23.93,5907.5,2603.5,20.45,31.02,Medium,8.4,3.8,High,2024-05-24,May,Q2
EMP1250,HR,HR Manager,Junior,India,Gemini,62.9,Research,Medium,7.2,56.3,42.7,24.16,4595.38,2336.09,27.59,29.38,High,8.1,19.3,High,2024-09-20,September,Q3
EMP1251,Marketing,Digital Marketer,Senior,India,Copilot,103.4,Research,High,9.4,54.5,37.2,31.74,9140.45,2846.65,34.49,35.7,Medium,9.1,4.8,High,2024-01-23,January,Q1
EMP1252,Operations,Supply Chain Analyst,Junior,Europe,OpenAI API,87.8,Data Analysis,Medium,7.7,66.7,41.4,37.93,6747.27,3644.86,31.51,31.21,High,9.0,25.2,High,2024-06-13,June,Q2
EMP1253,Finance,CFO Analyst,Mid,UK,ChatGPT,68.9,Data Analysis,High,3.7,95.2,68.0,28.57,5993.81,3412.46,26.13,26.23,Medium,6.3,8.9,Medium,2024-03-26,March,Q1
EMP1254,Finance,CFO Analyst,Senior,India,Claude,67.3,Data Analysis,High,5.9,87.7,66.6,24.06,4130.42,3139.98,29.27,20.44,Medium,8.4,7.3,Medium,2024-11-16,November,Q4
EMP1255,Sales,Sales Manager,Junior,US,ChatGPT,65.6,Research,High,9.3,62.0,42.9,30.81,11683.73,1314.89,26.25,32.59,Medium,9.2,14.1,Medium,2024-11-18,November,Q4
EMP1256,Operations,Process Analyst,Senior,US,OpenAI API,79.8,Research,Medium,3.1,84.4,65.3,22.63,3323.22,2980.9,32.53,21.15,Low,7.3,4.5,High,2024-02-23,February,Q1
EMP1257,Marketing,Content Strategist,Junior,US,Copilot,92.7,Customer Support,Medium,9.3,27.6,18.1,34.42,9113.37,4181.53,35.62,33.52,High,8.8,18.0,High,2024-02-06,February,Q1
EMP1258,Marketing,Content Strategist,Senior,India,ChatGPT,34.4,Research,High,6.9,51.9,36.1,30.44,13606.8,2659.45,16.03,37.93,High,7.8,5.6,High,2024-06-18,June,Q2
EMP1259,Marketing,Marketing Manager,Mid,APAC,ChatGPT,87.0,Content Creation,Medium,7.5,50.7,34.9,31.16,7023.74,2700.32,24.47,23.17,Medium,7.7,11.8,High,2024-01-28,January,Q1
EMP1260,Operations,Process Analyst,Junior,US,Claude,71.2,Content Creation,High,7.6,70.0,52.1,25.57,4977.76,2672.7,17.06,22.92,Low,5.6,20.8,Low,2024-02-06,February,Q1
EMP1261,HR,Compensation Analyst,Mid,US,ChatGPT,67.6,Research,High,7.2,39.7,28.3,28.72,1956.74,2487.55,23.97,22.24,Medium,8.7,11.7,Low,2024-07-27,July,Q3
EMP1262,HR,L&D Specialist,Mid,India,Claude,40.0,Data Analysis,Medium,7.7,83.4,64.4,22.78,2747.1,2388.77,19.56,26.78,Medium,7.7,13.2,Medium,2024-07-26,July,Q3
EMP1263,Operations,Project Manager,Senior,India,Claude,44.1,Data Analysis,High,4.2,87.2,63.4,27.29,3789.31,3593.25,23.04,26.98,Medium,7.1,3.9,Low,2024-07-18,July,Q3
EMP1264,Marketing,Marketing Manager,Mid,US,ChatGPT,81.3,Customer Support,Medium,8.6,27.4,19.4,29.2,11886.32,2906.13,28.21,31.81,High,8.4,15.0,High,2024-11-12,November,Q4
EMP1265,Marketing,Marketing Manager,Junior,India,ChatGPT,114.2,Customer Support,Low,9.7,30.9,19.7,36.25,9548.18,3023.59,38.12,19.5,High,8.1,14.8,Low,2024-02-07,February,Q1
EMP1266,Operations,Supply Chain Analyst,Junior,India,OpenAI API,78.5,Data Analysis,Medium,8.0,51.9,35.1,32.37,5252.22,4597.75,30.53,41.79,High,8.9,11.6,High,2024-05-28,May,Q2
EMP1267,Marketing,SEO Analyst,Mid,Europe,ChatGPT,96.4,Research,Medium,6.9,45.6,30.3,33.55,10880.38,2087.29,36.07,21.23,Medium,7.2,12.5,Medium,2024-08-12,August,Q3
EMP1268,Marketing,Brand Manager,Mid,Europe,Copilot,58.4,Customer Support,Medium,8.7,19.6,13.6,30.61,5963.31,2058.06,26.02,5.57,Medium,8.4,18.5,Medium,2024-01-16,January,Q1
EMP1269,Sales,Sales Analyst,Senior,India,ChatGPT,52.5,Research,Medium,10.5,54.3,36.4,32.97,14962.4,3370.0,23.54,30.34,High,8.5,9.3,High,2024-04-22,April,Q2
EMP1270,Marketing,Content Strategist,Junior,US,Copilot,62.9,Customer Support,Medium,10.3,50.6,35.4,30.04,11445.86,2756.79,27.68,38.96,High,7.5,21.8,Medium,2024-05-31,May,Q2
EMP1271,Sales,Account Executive,Junior,US,Copilot,86.9,Research,Low,11.6,51.0,34.8,31.76,15603.74,2547.05,36.05,37.85,High,7.4,17.4,Medium,2024-11-27,November,Q4
EMP1272,IT,DevOps Engineer,Mid,US,Copilot,106.7,Research,Medium,9.5,48.3,26.0,46.17,7303.82,4757.1,40.12,41.58,High,8.9,15.2,Medium,2024-10-11,October,Q4
EMP1273,IT,Data Scientist,Junior,India,Copilot,125.9,Coding,High,6.2,73.0,41.7,42.88,12404.68,4108.67,39.9,30.49,High,9.0,13.5,High,2024-01-03,January,Q1
EMP1274,Finance,CFO Analyst,Junior,UK,Claude,38.9,Research,Medium,7.2,59.3,45.3,23.61,5817.43,3667.95,21.15,27.26,High,7.4,22.0,Medium,2024-10-02,October,Q4
EMP1275,HR,Compensation Analyst,Senior,India,ChatGPT,58.9,Research,Medium,2.4,70.4,55.5,21.16,3367.24,1634.71,23.31,20.95,Low,7.2,8.5,Low,2024-04-17,April,Q2
EMP1276,Operations,Supply Chain Analyst,Senior,US,ChatGPT,50.6,Research,Medium,3.7,66.4,52.6,20.78,3145.17,2945.15,22.51,33.56,Medium,8.9,4.8,Medium,2024-11-26,November,Q4
EMP1277,Finance,CFO Analyst,Junior,UK,ChatGPT,33.2,Data Analysis,High,5.8,58.3,42.8,26.59,5411.69,2983.73,21.59,39.59,Medium,7.6,18.3,High,2024-04-04,April,Q2
EMP1278,Finance,FP&A Manager,Mid,US,Claude,31.6,Research,Medium,6.9,44.5,35.7,19.78,6257.36,2387.4,16.54,40.57,Medium,7.0,15.3,Medium,2024-04-09,April,Q2
EMP1279,HR,HR Manager,Senior,APAC,ChatGPT,82.2,Data Analysis,Medium,4.6,64.0,45.9,28.28,3620.49,1678.38,27.49,20.13,Medium,8.5,8.8,Medium,2024-10-17,October,Q4
EMP1280,Marketing,Marketing Manager,Mid,APAC,Copilot,60.5,Customer Support,Medium,11.4,37.5,26.6,29.07,9934.0,2863.86,31.27,31.1,High,7.6,10.9,High,2024-10-08,October,Q4
EMP1281,Marketing,Marketing Manager,Mid,APAC,Claude,44.4,Customer Support,Medium,8.2,10.0,7.4,26.0,6301.83,2508.65,18.22,25.57,Medium,7.0,10.0,Medium,2024-02-04,February,Q1
EMP1282,IT,DevOps Engineer,Junior,Europe,Copilot,112.7,Coding,High,6.4,67.0,44.0,34.33,4345.28,2222.09,26.04,23.8,Low,8.6,17.3,High,2024-10-24,October,Q4
EMP1283,Finance,Risk Analyst,Junior,Europe,OpenAI API,70.8,Research,Low,3.8,63.2,48.2,23.73,3925.63,1395.83,21.89,2.5,Low,6.7,22.4,Medium,2024-03-06,March,Q1
EMP1284,IT,Data Scientist,Senior,US,Copilot,73.9,Data Analysis,Medium,8.4,59.2,39.1,33.95,9589.72,4763.97,29.75,37.88,High,6.9,13.5,Medium,2024-11-13,November,Q4
EMP1285,Marketing,Marketing Manager,Senior,US,Gemini,60.0,Research,Medium,8.6,41.2,27.4,33.5,10747.81,2476.22,27.44,30.87,High,9.2,13.9,High,2024-09-05,September,Q3
EMP1286,Sales,Sales Analyst,Senior,US,Copilot,45.3,Research,Low,8.4,76.8,57.9,24.61,6353.4,2055.81,19.98,12.19,Medium,8.6,14.8,High,2024-12-03,December,Q4
EMP1287,IT,DevOps Engineer,Junior,India,OpenAI API,102.5,Research,Low,5.4,77.4,51.0,34.11,7059.89,3379.77,31.58,21.97,Medium,8.9,10.8,Medium,2024-10-17,October,Q4
EMP1288,Operations,Supply Chain Analyst,Senior,APAC,Claude,58.2,Research,Medium,8.9,86.5,65.2,24.62,5054.36,4103.13,29.63,13.91,Medium,7.6,10.7,High,2024-03-27,March,Q1
EMP1289,Marketing,Marketing Manager,Junior,US,Claude,108.7,Content Creation,Medium,10.0,48.0,25.5,46.88,10184.99,3365.47,50.67,26.57,High,10.0,14.9,High,2024-04-23,April,Q2
EMP1290,HR,L&D Specialist,Mid,India,Claude,93.6,Research,High,8.2,65.7,42.1,35.92,3976.85,1788.31,28.36,29.17,Medium,9.9,17.3,Medium,2024-03-09,March,Q1
EMP1291,IT,DevOps Engineer,Mid,US,ChatGPT,69.2,Data Analysis,Medium,6.1,68.7,49.2,28.38,4687.01,2639.59,29.61,6.26,Medium,7.3,20.3,Medium,2024-08-16,August,Q3
EMP1292,Sales,SDR,Senior,US,Copilot,66.0,Content Creation,High,10.0,71.8,46.3,35.52,15537.14,1515.56,26.13,36.54,Medium,8.5,4.2,Medium,2024-10-09,October,Q4
EMP1293,Operations,Operations Manager,Mid,India,ChatGPT,68.9,Content Creation,Low,5.0,52.4,40.8,22.14,4029.32,2129.33,27.78,15.57,Medium,7.1,18.5,Low,2024-11-06,November,Q4
EMP1294,Sales,Sales Manager,Junior,US,Copilot,39.8,Customer Support,Medium,6.9,56.0,44.0,21.43,12325.32,1687.86,15.16,46.65,Medium,7.5,13.6,High,2024-10-02,October,Q4
EMP1295,IT,Data Scientist,Senior,APAC,Claude,92.9,Research,Low,8.5,58.3,38.3,34.31,9028.89,5303.38,32.07,22.39,High,9.6,8.9,High,2024-11-16,November,Q4
EMP1296,Marketing,Marketing Manager,Junior,UK,ChatGPT,104.0,Content Creation,Medium,9.9,71.2,47.5,33.29,5921.25,2974.95,31.01,20.16,Medium,8.4,20.6,Medium,2024-09-16,September,Q3
EMP1297,IT,Software Engineer,Mid,UK,ChatGPT,69.2,Research,Medium,9.0,74.4,48.7,34.54,8400.63,5233.99,34.77,45.63,High,9.0,9.0,High,2024-04-18,April,Q2
EMP1298,Finance,Financial Analyst,Junior,Europe,Claude,59.4,Research,High,6.4,66.5,48.8,26.62,6482.5,4848.71,27.04,37.8,High,8.6,18.5,High,2024-10-05,October,Q4
EMP1299,HR,Compensation Analyst,Mid,India,Claude,76.0,Data Analysis,Medium,4.8,69.3,50.5,27.13,2781.33,1300.83,32.59,2.0,Low,8.1,18.6,Medium,2024-03-17,March,Q1
EMP1300,IT,DevOps Engineer,Senior,UK,ChatGPT,94.5,Coding,Low,8.0,61.4,42.8,30.29,4694.13,2595.67,30.43,29.48,Medium,7.9,7.4,High,2024-10-28,October,Q4
EMP1301,IT,DevOps Engineer,Mid,Europe,OpenAI API,91.2,Data Analysis,High,6.0,67.1,39.2,41.58,7383.88,4189.36,39.73,34.8,High,9.3,15.3,High,2024-09-13,September,Q3
EMP1302,IT,Cybersecurity Analyst,Junior,UK,Copilot,77.4,Data Analysis,Medium,6.3,64.1,46.9,26.83,7798.99,2608.59,24.79,23.44,Medium,7.2,18.4,Medium,2024-07-05,July,Q3
EMP1303,HR,Compensation Analyst,Junior,Europe,ChatGPT,41.8,Data Analysis,Medium,5.5,66.0,51.4,22.12,3347.29,953.15,26.59,18.09,Medium,8.2,21.9,High,2024-05-02,May,Q2
EMP1304,Sales,Business Dev Manager,Junior,UK,Gemini,53.3,Customer Support,High,11.8,60.4,42.9,28.97,12631.71,2842.41,23.64,26.28,High,7.8,23.5,High,2024-09-20,September,Q3
EMP1305,IT,Data Scientist,Senior,India,ChatGPT,69.2,Coding,High,8.9,71.1,47.0,33.9,11545.42,4500.8,32.81,35.17,High,7.6,10.8,High,2024-04-01,April,Q2
EMP1306,IT,Cybersecurity Analyst,Senior,APAC,OpenAI API,82.7,Research,Medium,6.8,44.2,28.4,35.75,8453.05,2983.94,28.54,34.01,Medium,8.3,1.6,Medium,2024-09-04,September,Q3
EMP1307,IT,DevOps Engineer,Senior,APAC,Copilot,57.8,Coding,Low,7.3,74.5,54.5,26.85,10276.48,2268.95,26.52,16.11,Medium,7.6,12.6,High,2024-09-06,September,Q3
EMP1308,Marketing,Content Strategist,Senior,India,ChatGPT,51.2,Research,High,8.7,66.1,47.7,27.84,6606.23,2495.48,21.51,19.0,Medium,8.3,12.9,Medium,2024-07-08,July,Q3
EMP1309,IT,Data Scientist,Mid,UK,Copilot,83.1,Research,Medium,9.0,53.3,36.7,31.14,10364.96,3932.42,39.58,27.75,High,7.4,5.9,Medium,2024-04-15,April,Q2
EMP1310,HR,Compensation Analyst,Junior,US,Claude,57.8,Research,High,3.8,47.6,33.5,29.62,3738.66,826.16,21.36,23.56,Low,7.9,15.7,High,2024-08-28,August,Q3
EMP1311,Finance,Risk Analyst,Mid,US,ChatGPT,59.3,Data Analysis,Low,7.5,104.6,84.4,19.31,6236.23,3524.47,19.58,28.29,Medium,5.5,3.7,Medium,2024-11-28,November,Q4
EMP1312,Sales,SDR,Mid,UK,ChatGPT,42.8,Research,Low,8.4,51.9,40.6,21.77,6448.12,2157.01,23.61,20.06,Medium,6.8,16.3,High,2024-09-23,September,Q3
EMP1313,Marketing,SEO Analyst,Junior,US,Claude,69.0,Customer Support,Medium,9.4,34.0,24.1,29.12,8714.22,3309.03,28.1,33.48,High,6.5,22.7,High,2024-10-05,October,Q4
EMP1314,Finance,CFO Analyst,Junior,India,ChatGPT,85.9,Research,Low,9.3,49.5,33.4,32.53,8278.38,4460.26,28.81,12.58,High,8.3,14.1,High,2024-11-30,November,Q4
EMP1315,Sales,Sales Analyst,Mid,US,Copilot,74.4,Research,Medium,4.6,53.1,43.0,19.02,8414.89,2569.85,26.18,17.08,Medium,7.9,14.9,High,2024-11-30,November,Q4
EMP1316,Marketing,Marketing Manager,Senior,Europe,Claude,64.0,Research,Medium,8.3,63.9,47.9,25.04,6891.67,2682.48,27.78,29.97,Medium,7.8,4.5,High,2024-04-24,April,Q2
EMP1317,IT,Cybersecurity Analyst,Mid,Europe,ChatGPT,104.7,Data Analysis,High,8.2,66.9,43.8,34.53,9385.5,2657.25,33.99,29.68,Medium,7.7,6.2,Low,2024-06-25,June,Q2
EMP1318,Marketing,Brand Manager,Junior,US,Copilot,105.8,Customer Support,Low,9.2,41.5,28.6,31.08,15099.8,4278.63,41.46,27.84,High,8.0,15.6,Medium,2024-01-04,January,Q1
EMP1319,Marketing,Digital Marketer,Junior,India,Gemini,107.9,Research,Medium,6.9,68.2,44.3,35.04,4018.78,1613.74,32.59,26.99,Low,8.4,19.9,Medium,2024-03-25,March,Q1
EMP1320,Finance,FP&A Manager,Junior,India,ChatGPT,63.3,Content Creation,Medium,5.8,74.6,55.9,25.07,4012.91,3546.82,26.08,23.82,Medium,7.3,18.9,Medium,2024-11-25,November,Q4
EMP1321,IT,DevOps Engineer,Mid,UK,OpenAI API,129.5,Coding,High,8.9,67.3,39.6,41.16,7964.19,3439.08,38.07,31.33,High,7.3,4.0,High,2024-04-05,April,Q2
EMP1322,IT,Data Scientist,Mid,Europe,Claude,106.8,Research,High,7.9,60.3,30.7,49.09,11537.88,3533.25,41.76,31.97,High,9.6,18.0,Medium,2024-03-01,March,Q1
EMP1323,Marketing,Content Strategist,Mid,APAC,Copilot,90.4,Research,Low,10.7,39.0,27.4,29.74,7445.66,3832.75,35.76,25.8,High,8.0,8.2,Medium,2024-02-28,February,Q1
EMP1324,Operations,Project Manager,Mid,India,OpenAI API,77.4,Research,High,6.1,64.7,45.5,29.68,4063.82,2552.28,30.63,37.04,Medium,8.2,18.0,High,2024-09-02,September,Q3
EMP1325,HR,Recruiter,Mid,Europe,Gemini,63.2,Content Creation,High,5.7,31.6,21.4,32.28,5018.47,1892.81,25.99,21.82,Medium,8.6,9.7,Medium,2024-11-27,November,Q4
EMP1326,Sales,Sales Analyst,Mid,India,ChatGPT,75.5,Customer Support,High,5.9,36.2,24.5,32.32,10267.36,2209.04,25.28,34.55,Medium,8.2,11.9,Medium,2024-01-23,January,Q1
EMP1327,Finance,FP&A Manager,Junior,Europe,Claude,61.6,Content Creation,Low,6.4,74.0,51.2,30.81,6991.43,3496.22,36.04,42.46,High,7.2,19.6,Medium,2024-03-23,March,Q1
EMP1328,HR,Recruiter,Junior,Europe,Gemini,53.4,Data Analysis,Low,7.8,64.0,51.4,19.69,3693.55,3473.41,30.35,28.84,High,7.6,12.7,Medium,2024-01-21,January,Q1
EMP1329,IT,Cybersecurity Analyst,Mid,APAC,OpenAI API,72.2,Coding,High,4.7,52.6,37.0,29.66,7938.88,2511.17,20.66,10.58,Low,10.0,12.7,Medium,2024-03-26,March,Q1
EMP1330,Finance,Accountant,Senior,Europe,ChatGPT,49.0,Content Creation,Low,4.3,56.4,47.2,16.31,3067.93,1781.94,9.65,14.49,Low,6.7,9.0,High,2024-07-26,July,Q3
EMP1331,IT,Cybersecurity Analyst,Senior,UK,Copilot,68.3,Research,Medium,8.4,56.9,36.6,35.68,6881.89,3047.22,31.76,25.55,High,7.5,10.9,Medium,2024-12-04,December,Q4
EMP1332,Sales,SDR,Mid,UK,ChatGPT,82.3,Customer Support,Medium,6.5,46.6,30.5,34.55,7225.35,2304.98,30.05,22.25,Medium,9.1,10.7,High,2024-08-17,August,Q3
EMP1333,IT,Cybersecurity Analyst,Senior,UK,ChatGPT,79.2,Data Analysis,High,7.4,55.9,37.1,33.63,9378.03,3293.53,35.04,44.9,High,9.8,8.8,Medium,2024-03-28,March,Q1
EMP1334,Operations,Process Analyst,Senior,India,Claude,59.9,Content Creation,Medium,3.2,37.9,32.0,15.57,4125.21,2530.09,22.31,29.94,Low,7.0,1.0,Medium,2024-03-14,March,Q1
EMP1335,Finance,CFO Analyst,Mid,Europe,ChatGPT,71.0,Content Creation,Low,7.0,34.9,27.9,20.06,1648.9,2428.85,22.64,19.07,Low,7.6,20.7,High,2024-12-03,December,Q4
EMP1336,Sales,Business Dev Manager,Junior,India,Copilot,100.1,Customer Support,Low,7.4,31.0,22.9,26.13,8891.84,2840.93,40.17,10.08,Medium,6.3,18.4,Low,2024-12-17,December,Q4
EMP1337,Operations,Supply Chain Analyst,Senior,Europe,Claude,56.3,Content Creation,High,9.4,83.4,58.0,30.46,5116.54,3535.27,21.85,35.15,High,9.8,13.7,High,2024-10-29,October,Q4
EMP1338,Sales,Sales Manager,Senior,UK,ChatGPT,51.3,Content Creation,High,8.3,56.1,41.6,25.85,9028.69,3442.15,27.74,17.71,Medium,8.2,8.6,Low,2024-07-16,July,Q3
EMP1339,HR,Recruiter,Senior,India,ChatGPT,47.5,Content Creation,Medium,3.7,55.8,39.7,28.85,3722.51,1984.3,29.51,30.55,Medium,6.5,5.3,Low,2024-04-13,April,Q2
EMP1340,HR,Compensation Analyst,Junior,US,Gemini,58.0,Data Analysis,High,5.0,82.0,55.9,31.83,3958.94,2696.15,23.93,22.67,Low,7.6,15.5,High,2024-08-02,August,Q3
EMP1341,IT,Data Scientist,Junior,APAC,Copilot,82.8,Coding,High,8.6,79.1,53.7,32.11,5285.39,2371.69,30.24,25.07,Medium,8.5,21.1,Medium,2024-08-31,August,Q3
EMP1342,Sales,Business Dev Manager,Senior,APAC,Gemini,52.7,Customer Support,Medium,11.7,57.7,41.9,27.38,15571.69,3252.0,30.27,15.96,High,5.8,6.5,Medium,2024-09-29,September,Q3
EMP1343,Operations,Business Analyst,Senior,India,ChatGPT,59.8,Data Analysis,Medium,3.3,78.2,61.2,21.74,1957.9,2720.24,20.06,18.87,Low,7.2,13.8,Medium,2024-09-03,September,Q3
EMP1344,Sales,Account Executive,Junior,UK,Gemini,47.9,Research,Low,9.8,52.4,39.9,23.85,9633.36,1086.23,25.79,16.51,Medium,7.6,14.9,High,2024-01-01,January,Q1
EMP1345,Sales,Sales Analyst,Senior,US,Gemini,68.2,Content Creation,Medium,10.9,48.2,33.4,30.71,16310.72,3561.08,30.13,23.35,High,8.5,7.6,High,2024-07-08,July,Q3
EMP1346,IT,Software Engineer,Senior,India,ChatGPT,61.3,Coding,Medium,6.3,56.5,40.6,28.14,9009.19,2164.62,26.23,23.97,Medium,8.3,5.2,High,2024-09-03,September,Q3
EMP1347,IT,IT Manager,Senior,India,Claude,88.7,Research,Low,9.4,80.2,54.0,32.67,7857.42,2257.01,29.88,6.56,Medium,8.2,6.1,Medium,2024-12-22,December,Q4
EMP1348,Marketing,Digital Marketer,Mid,US,ChatGPT,83.2,Research,Medium,7.9,95.4,63.3,33.65,9836.69,2966.68,28.14,12.29,Medium,7.9,3.9,Medium,2024-03-09,March,Q1
EMP1349,HR,HR Analyst,Junior,Europe,Claude,37.3,Content Creation,Medium,8.1,47.5,38.0,20.0,3614.65,2626.45,18.89,35.17,High,7.7,25.7,High,2024-02-12,February,Q1
EMP1350,Sales,SDR,Senior,US,Gemini,69.9,Research,Low,10.7,61.7,41.3,33.06,13376.64,2221.16,27.3,5.64,High,8.0,7.2,Medium,2024-07-28,July,Q3
EMP1351,Sales,SDR,Mid,India,ChatGPT,55.4,Customer Support,Medium,7.9,39.7,28.2,28.97,11857.79,2287.12,29.07,22.37,Medium,9.0,10.9,High,2024-12-29,December,Q4
EMP1352,Marketing,Marketing Manager,Senior,US,ChatGPT,90.2,Customer Support,Low,6.1,53.0,39.4,25.66,6182.36,2547.56,33.05,13.9,Medium,7.8,10.9,High,2024-01-04,January,Q1
EMP1353,Marketing,Brand Manager,Junior,US,Gemini,74.0,Customer Support,High,11.3,51.5,35.3,31.46,12939.56,2112.55,34.52,39.14,High,8.2,22.4,High,2024-06-10,June,Q2
EMP1354,IT,IT Manager,Junior,India,Claude,93.8,Coding,Medium,9.3,97.0,63.4,34.64,8287.75,2965.24,41.4,30.68,High,9.8,17.4,High,2024-03-20,March,Q1
EMP1355,Marketing,Brand Manager,Mid,UK,Claude,95.4,Research,High,9.3,53.9,30.3,43.78,14158.42,2566.61,39.48,33.28,High,9.9,16.1,High,2024-10-01,October,Q4
EMP1356,IT,IT Manager,Mid,UK,Claude,82.9,Research,High,6.5,58.1,36.3,37.52,5047.96,2935.54,32.65,44.46,High,7.4,18.7,Low,2024-05-21,May,Q2
EMP1357,Finance,Risk Analyst,Junior,US,ChatGPT,53.5,Research,Medium,8.4,63.3,47.2,25.43,6707.79,4470.18,28.34,7.97,Medium,8.1,15.8,High,2024-10-09,October,Q4
EMP1358,Finance,CFO Analyst,Junior,Europe,OpenAI API,78.4,Data Analysis,Medium,6.5,83.0,59.0,28.92,5915.56,2469.84,27.9,31.7,Medium,9.0,19.5,High,2024-07-08,July,Q3
EMP1359,Marketing,Digital Marketer,Senior,India,Copilot,64.6,Research,Low,8.5,47.9,34.1,28.81,10952.84,2117.25,21.88,20.15,Medium,7.8,11.0,High,2024-06-06,June,Q2
EMP1360,Operations,Business Analyst,Mid,India,Claude,96.7,Content Creation,Medium,8.0,69.1,38.4,44.43,5132.6,4567.68,32.58,24.93,High,9.5,11.7,Medium,2024-07-22,July,Q3
EMP1361,Sales,Account Executive,Mid,India,Gemini,33.7,Customer Support,High,9.7,31.1,24.8,20.26,10340.69,2082.79,19.65,22.34,Medium,7.9,10.8,Medium,2024-04-27,April,Q2
EMP1362,Finance,Risk Analyst,Mid,US,Claude,63.3,Data Analysis,High,5.8,65.0,37.2,42.77,9375.75,5927.46,28.1,32.89,High,10.0,13.3,High,2024-02-21,February,Q1
EMP1363,Finance,FP&A Manager,Senior,Europe,Claude,22.0,Research,Low,7.3,57.0,42.6,25.26,5487.52,3360.63,17.0,9.96,High,8.5,4.6,High,2024-06-22,June,Q2
EMP1364,Marketing,Digital Marketer,Mid,US,ChatGPT,96.8,Content Creation,Medium,9.3,51.3,34.7,32.36,8560.78,2014.66,37.19,27.12,Medium,8.2,9.4,High,2024-07-18,July,Q3
EMP1365,HR,HR Manager,Junior,India,ChatGPT,75.0,Content Creation,High,5.8,67.2,45.0,33.04,3236.91,1970.59,29.87,21.83,Medium,7.2,17.3,High,2024-08-29,August,Q3
EMP1366,Sales,Business Dev Manager,Junior,Europe,Copilot,96.8,Customer Support,High,8.5,37.3,26.1,30.03,14535.8,2049.27,34.89,39.46,Medium,7.1,17.7,Low,2024-02-02,February,Q1
EMP1367,Sales,SDR,Mid,India,ChatGPT,71.8,Content Creation,Medium,9.5,43.9,28.4,35.31,14404.25,2767.47,31.6,28.3,High,6.0,14.1,Medium,2024-02-10,February,Q1
EMP1368,Marketing,Digital Marketer,Mid,US,ChatGPT,89.1,Customer Support,Medium,9.1,38.4,23.9,37.76,10336.96,3252.66,35.09,28.8,High,8.8,15.1,High,2024-07-15,July,Q3
EMP1369,IT,IT Manager,Junior,APAC,Claude,83.3,Research,Medium,8.8,98.0,65.5,33.16,6443.84,3476.52,34.08,24.96,High,9.3,17.7,High,2024-11-01,November,Q4
EMP1370,Marketing,Marketing Manager,Mid,UK,Gemini,103.0,Customer Support,Medium,8.9,18.5,11.1,40.0,13082.28,3489.27,41.86,42.46,High,9.2,8.2,High,2024-09-10,September,Q3
EMP1371,Marketing,Brand Manager,Mid,UK,ChatGPT,80.3,Content Creation,Medium,6.2,50.2,36.8,26.69,9451.07,2080.31,25.73,26.7,Medium,7.5,12.8,High,2024-12-02,December,Q4
EMP1372,Marketing,Digital Marketer,Junior,India,Claude,93.1,Content Creation,Medium,9.2,35.4,23.0,35.03,9968.06,2715.39,32.37,19.95,Medium,9.1,12.7,Medium,2024-01-18,January,Q1
EMP1373,Sales,Business Dev Manager,Mid,India,Gemini,77.8,Research,Low,10.1,46.9,29.4,37.31,11775.57,1631.69,32.32,34.64,High,8.9,10.0,High,2024-12-23,December,Q4
EMP1374,HR,Recruiter,Senior,US,Gemini,26.3,Content Creation,High,3.8,65.4,51.7,20.95,1466.29,1924.69,13.44,12.97,Low,8.6,4.0,High,2024-12-11,December,Q4
EMP1375,IT,Software Engineer,Junior,APAC,Claude,57.7,Coding,High,6.5,90.3,67.5,25.25,6871.71,4053.23,32.06,31.58,Medium,6.7,15.5,High,2024-12-01,December,Q4
EMP1376,Sales,Sales Manager,Mid,APAC,ChatGPT,70.2,Customer Support,High,8.7,35.9,21.9,39.0,12050.89,3000.75,33.15,49.56,High,9.2,10.2,High,2024-05-21,May,Q2
EMP1377,Finance,Risk Analyst,Mid,Europe,OpenAI API,33.1,Content Creation,High,5.8,52.3,44.1,15.68,4312.89,3361.37,17.01,42.04,Medium,7.2,12.8,Low,2024-07-21,July,Q3
EMP1378,IT,IT Manager,Junior,Europe,OpenAI API,111.3,Research,Low,8.2,66.3,38.5,41.93,12315.19,3934.34,36.6,10.02,High,8.0,14.7,High,2024-01-08,January,Q1
EMP1379,Sales,Sales Manager,Mid,APAC,ChatGPT,62.3,Research,Low,11.4,55.8,41.2,26.16,13930.75,2802.4,29.13,13.98,High,7.3,10.6,High,2024-05-25,May,Q2
EMP1380,Operations,Business Analyst,Senior,Europe,OpenAI API,59.7,Research,Medium,5.2,78.4,52.5,33.04,7738.56,2781.16,20.77,15.93,Medium,8.9,13.0,Medium,2024-06-26,June,Q2
